Method;Speaker;Microphone;Frequency in Hz;EDT in s;RT10 in s;RT20 in s;RT30 in s;RT60 in s;C50 in dB;C80 in dB;D50;D80
MLS;2;1;630;0.108255772;0.105713663;0.210851942;NaN;0.632555827;3.454512069;7.480083901;0.688996237;0.848431665
MLS;2;1;800;0.100729565;0.126028067;0.235103818;0.353108097;0.706216194;3.714577274;7.726532982;0.701680482;0.855585694
MLS;2;1;1000;0.101546826;0.101983523;0.202497327;0.320819264;0.641638527;3.595125506;7.826686484;0.695891294;0.858411808
MLS;2;1;1250;0.106847538;0.104844136;0.210506185;0.342590385;0.68518077;4.265647088;7.464009631;0.727544831;0.847955089
MLS;2;1;1600;0.11179655;0.122918506;0.253063667;0.352203313;0.704406627;4.315901425;6.892610535;0.729832522;0.830205197
MLS;2;1;2000;0.087781929;0.121285065;0.215899717;0.356720059;0.713440118;2.087658546;8.414383364;0.617913426;0.874075405
MLS;2;1;2500;0.109455191;0.101189447;0.228135253;0.360297865;0.720595731;1.555391406;5.696103432;0.588590616;0.787776806
MLS;2;1;3150;0.105913415;0.115918868;0.249806328;0.400049945;0.800099889;3.434352863;6.851865522;0.688000713;0.828878584
MLS;2;1;4000;0.112025425;0.117600855;0.252608392;NaN;0.757825176;3.52557522;6.513690901;0.692491598;0.817549531
MLS;2;1;5000;0.101578262;0.114290303;0.226435203;NaN;0.679305608;4.108712557;7.589468645;0.720323337;0.851642222
MLS;2;1;6300;0.10018544;0.092774794;0.208988639;NaN;0.626965918;4.132380749;8.14106052;0.721419922;0.866983695
MLS;2;1;8000;0.082338646;0.082332594;0.174680766;NaN;0.524042298;5.641726286;10.07362592;0.78567598;0.9104823
MLS;2;1;10000;0.065322136;0.072152157;0.175685625;NaN;0.527056874;7.442105272;11.98501111;0.847303682;0.940456082
MLS;2;1;12500;0.052533739;0.056541688;NaN;NaN;NaN;9.204780717;14.31139154;0.892782077;0.964267899
MLS;2;1;16000;0.046211231;0.053836885;NaN;NaN;NaN;10.63792449;15.32734576;0.920522877;0.971508709
MLS;2;1;20000;0.039360471;0.047775374;NaN;NaN;NaN;12.07626012;16.42802055;0.941621826;0.977745203
MLS;2;2;50;NaN;NaN;NaN;NaN;NaN;-12.3549291;-12.11160458;0.054949304;0.057932411
MLS;2;2;63;NaN;NaN;NaN;NaN;NaN;-9.237774462;-8.080066821;0.10649288;0.134644301
MLS;2;2;80;NaN;NaN;NaN;NaN;NaN;-7.728717664;-5.587732368;0.144352161;0.216424964
MLS;2;2;100;NaN;NaN;NaN;NaN;NaN;-7.947286143;-6.526089742;0.138246581;0.182025006
MLS;2;2;125;0.06244325;NaN;NaN;NaN;NaN;8.236656235;11.55137368;0.869501711;0.934612573
MLS;2;2;160;0.137229136;NaN;NaN;NaN;NaN;4.004215589;5.744336443;0.715450404;0.789627633
MLS;2;2;200;0.099550722;0.158485534;NaN;NaN;NaN;5.12543854;7.791649261;0.764979418;0.857428424
MLS;2;2;250;NaN;NaN;0.215613089;NaN;0.646839267;8.481831029;11.10538034;0.875774891;0.928049609
MLS;2;2;315;0.079934862;0.077443994;0.184072439;NaN;0.552217318;5.156132671;11.00866528;0.76624769;0.92654835
MLS;2;2;400;NaN;NaN;0.149325972;NaN;0.447977916;4.576145612;11.61349471;0.74148409;0.935481296
MLS;2;2;500;NaN;NaN;0.220268607;NaN;0.660805821;4.634691366;11.87924572;0.744059713;0.939077612
MLS;2;2;630;0.127721968;0.122538141;0.211857153;NaN;0.635571458;0.255943001;5.162251725;0.514729001;0.766499958
MLS;2;2;800;0.102489068;0.113945751;0.229264007;NaN;0.687792022;4.860723064;7.487946663;0.753844534;0.848664336
MLS;2;2;1000;0.12928766;0.107820987;0.221748873;NaN;0.66524662;1.784019412;4.686729746;0.601276248;0.746334876
MLS;2;2;1250;0.096485532;0.119624613;0.218510252;0.363170995;0.726341991;4.602752499;8.39248868;0.742656705;0.873519459
MLS;2;2;1600;0.096211273;0.113114659;0.217892327;0.343234232;0.686468464;4.550904439;7.564261935;0.740368453;0.850907395
MLS;2;2;2000;0.089276004;0.118078964;0.239528939;0.377984305;0.75596861;4.882221436;7.953082637;0.75476195;0.86191235
MLS;2;2;2500;0.119895691;0.134923297;0.250767225;0.391528116;0.783056231;3.830219278;6.690489466;0.707224196;0.823543521
MLS;2;2;3150;0.11534324;0.124328248;0.246542354;0.429181776;0.858363552;3.853370826;6.892384645;0.708326769;0.830197865
MLS;2;2;4000;0.108592084;0.125445209;0.234371139;NaN;0.703113417;4.307027673;7.218563255;0.729429449;0.840524476
MLS;2;2;5000;0.094438891;0.100974679;0.232872212;NaN;0.698616635;5.005863836;8.886684351;0.759993294;0.885566602
MLS;2;2;6300;0.093552242;0.102281848;0.216016979;NaN;0.648050936;4.724128679;8.048236107;0.747961721;0.864499436
MLS;2;2;8000;0.074727898;0.08121386;0.178891264;NaN;0.536673792;5.768667873;10.41436701;0.79055679;0.916674408
MLS;2;2;10000;0.064709314;0.072136316;0.184405044;NaN;0.553215133;6.880532551;11.83297577;0.829812806;0.938465226
MLS;2;2;12500;0.053844004;0.059430564;NaN;NaN;NaN;8.869510288;14.14193194;0.88516525;0.962898842
MLS;2;2;16000;0.043436097;0.052813646;NaN;NaN;NaN;10.77708533;15.13869242;0.922835793;0.970281392
MLS;2;2;20000;0.040815301;0.050323631;NaN;NaN;NaN;11.96267368;15.72465943;0.940167407;0.973934632
MLS;2;3;50;NaN;NaN;NaN;NaN;NaN;-21.32050145;-20.77881788;0.007324151;0.008289023
MLS;2;3;63;NaN;NaN;NaN;NaN;NaN;-23.39691505;-18.1026058;0.004553303;0.015242933
MLS;2;3;80;NaN;NaN;NaN;NaN;NaN;-4.060124881;-3.39299592;0.281936062;0.314047059
MLS;2;3;100;3.369231763;NaN;NaN;NaN;NaN;-1.824472338;-1.326248831;0.396492754;0.424242808
MLS;2;3;125;NaN;NaN;NaN;NaN;NaN;-1.446374525;1.17769473;0.417501118;0.567381155
MLS;2;3;160;NaN;0.145358667;NaN;NaN;NaN;4.754002582;8.865165053;0.74925625;0.88506351
MLS;2;3;200;NaN;0.102482885;0.241460119;NaN;0.724380356;1.850454716;7.869848483;0.604937925;0.859615436
MLS;2;3;250;NaN;NaN;NaN;NaN;NaN;7.549014814;9.294796849;0.850461454;0.894750018
MLS;2;3;315;NaN;NaN;NaN;NaN;NaN;0.525995407;4.706899127;0.530241771;0.7472131
MLS;2;3;400;NaN;0.055607721;NaN;NaN;NaN;8.683628144;14.27258736;0.880742394;0.96395876
MLS;2;3;500;0.129522102;0.100572098;NaN;NaN;NaN;3.548876587;6.471419709;0.693632949;0.8160932
MLS;2;3;630;0.130869165;0.08081585;0.193333236;NaN;0.579999709;0.949103878;4.3655834;0.554418401;0.732082228
MLS;2;3;800;0.104736209;0.099954614;0.223179837;NaN;0.66953951;2.483571895;6.392249834;0.639193071;0.813341438
MLS;2;3;1000;0.086160972;0.102251904;0.275098277;NaN;0.825294831;2.828674509;8.638584619;0.657309296;0.879648696
MLS;2;3;1250;0.109009543;0.112746359;0.24407958;NaN;0.732238741;3.407949366;6.775966382;0.686694196;0.826385481
MLS;2;3;1600;0.110422723;0.109453862;0.268083086;NaN;0.804249257;1.688821235;6.29730396;0.596009552;0.809999638
MLS;2;3;2000;0.119559417;0.112052264;0.21211937;0.355508179;0.711016358;2.403759324;6.192564517;0.634944;0.806260228
MLS;2;3;2500;0.131822187;0.114300715;0.252297905;NaN;0.756893716;0.241756671;4.067049502;0.51391304;0.71838662
MLS;2;3;3150;0.110990297;0.121066159;0.249931568;NaN;0.749794705;2.28282571;6.766330542;0.628465649;0.826066924
MLS;2;3;4000;0.127067786;0.116340421;0.270555287;NaN;0.81166586;1.75445854;4.892409667;0.599643283;0.755195913
MLS;2;3;5000;0.107662228;0.122671909;NaN;NaN;NaN;2.595916805;6.844910667;0.645137237;0.828651321
MLS;2;3;6300;0.099525609;0.113233112;NaN;NaN;NaN;3.131798764;7.359082603;0.672854331;0.844813909
MLS;2;3;8000;0.087964891;0.079516986;NaN;NaN;NaN;4.447023042;8.551575976;0.735744193;0.877511524
MLS;2;3;10000;0.089391411;NaN;NaN;NaN;NaN;4.837202898;8.202305626;0.752838196;0.868601604
MLS;2;3;12500;0.066905114;0.083062882;NaN;NaN;NaN;6.525005029;11.05407299;0.817937803;0.927256749
MLS;2;3;16000;0.053640196;0.068842382;NaN;NaN;NaN;8.50867584;13.15111064;0.876445808;0.953829996
MLS;2;3;20000;NaN;NaN;NaN;NaN;NaN;2.358172415;4.206583624;0.632507523;0.724840694
MLS;2;4;50;NaN;NaN;NaN;NaN;NaN;-21.11305753;-20.45650474;0.007679733;0.008921901
MLS;2;4;63;NaN;NaN;NaN;NaN;NaN;-8.208871787;-6.96153669;0.131225933;0.167569288
MLS;2;4;80;NaN;NaN;NaN;NaN;NaN;-8.146730014;-7.717059869;0.132865828;0.144684029
MLS;2;4;100;NaN;NaN;NaN;NaN;NaN;-6.149910366;-4.161548361;0.19527855;0.277232333
MLS;2;4;125;NaN;NaN;NaN;NaN;NaN;-2.334447509;-1.845433542;0.368763191;0.395338419
MLS;2;4;160;NaN;NaN;NaN;NaN;NaN;2.234504264;3.55421122;0.625863975;0.693893918
MLS;2;4;200;NaN;NaN;NaN;NaN;NaN;-0.227668039;3.356654442;0.486897375;0.684147509
MLS;2;4;250;0.085311361;NaN;NaN;NaN;NaN;3.129031436;8.482054529;0.672714054;0.87578049
MLS;2;4;315;NaN;NaN;NaN;NaN;NaN;7.249142382;8.757652102;0.841466026;0.882521096
MLS;2;4;400;0.114053412;0.1124177;NaN;NaN;NaN;5.073776027;7.564427439;0.762833996;0.850912229
MLS;2;4;500;0.083702415;0.089538278;NaN;NaN;NaN;4.938123406;9.088931721;0.757136672;0.890201783
MLS;2;4;630;0.122020384;0.169503933;NaN;NaN;NaN;4.60071284;6.926636725;0.742566937;0.831306773
MLS;2;4;800;0.128671492;0.134094017;0.292106424;NaN;0.876319272;3.370668576;5.582721084;0.684844389;0.783379289
MLS;2;4;1000;0.127984742;0.13869582;NaN;NaN;NaN;4.04989598;6.560980254;0.717586869;0.819168113
MLS;2;4;1250;0.112154474;0.163641231;NaN;NaN;NaN;2.622211654;6.605388453;0.64652213;0.820677874
MLS;2;4;1600;0.117183646;0.106168362;0.221803188;0.393615053;0.787230106;-0.668756195;4.185972965;0.461579188;0.723893155
MLS;2;4;2000;0.115119847;0.117442319;0.259952393;NaN;0.77985718;2.027977949;5.67066773;0.614663783;0.786795992
MLS;2;4;2500;0.120489952;0.156341815;NaN;NaN;NaN;2.73465276;6.35082433;0.652416235;0.811888989
MLS;2;4;3150;0.11934626;0.132907832;NaN;NaN;NaN;2.580294396;6.115228466;0.644313284;0.803463468
MLS;2;4;4000;0.13430942;0.125145776;0.247308904;NaN;0.741926711;0.572853424;4.617957721;0.532928365;0.743325265
MLS;2;4;5000;0.114412018;0.10335023;0.2779205;NaN;0.833761501;2.433151093;5.611385875;0.63651125;0.784497242
MLS;2;4;6300;0.091012194;0.10555509;0.229616212;NaN;0.688848637;3.609959128;8.057124315;0.696613635;0.864738994
MLS;2;4;8000;0.085460124;0.092151569;0.205963037;NaN;0.617889111;4.154239634;8.692406443;0.722430331;0.880954536
MLS;2;4;10000;0.070967846;0.077052103;NaN;NaN;NaN;6.64951143;10.5132778;0.822168164;0.918397595
MLS;2;4;12500;0.063275199;0.065305103;NaN;NaN;NaN;6.738773212;11.89529118;0.82515334;0.939288641
MLS;2;4;16000;0.055173117;0.066536396;NaN;NaN;NaN;8.334165649;13.13125609;0.872028281;0.953628249
MLS;2;4;20000;0.061025482;0.092193052;NaN;NaN;NaN;7.511889316;11.60190248;0.849371028;0.935320005
MLS;2;5;50;NaN;NaN;NaN;NaN;NaN;-20.13969328;-14.3587365;0.009590592;0.035358379
MLS;2;5;63;NaN;NaN;NaN;NaN;NaN;-16.33577348;-14.46701803;0.022721704;0.034517751
MLS;2;5;80;NaN;NaN;NaN;NaN;NaN;-6.084137262;-4.546531467;0.197669468;0.259825146
MLS;2;5;100;NaN;NaN;NaN;NaN;NaN;-4.520402291;-3.08316971;0.26098388;0.329615178
MLS;2;5;125;NaN;NaN;NaN;NaN;NaN;-8.266394057;-4.189376408;0.12972329;0.275950239
MLS;2;5;160;0.208700562;NaN;NaN;NaN;NaN;-0.047801022;2.5876037;0.49724838;0.644698896
MLS;2;5;200;NaN;2.550204155;NaN;NaN;NaN;-4.53491103;1.334286157;0.260340057;0.576209173
MLS;2;5;250;0.08862905;NaN;NaN;NaN;NaN;5.049088684;8.44704649;0.761804035;0.874900893
MLS;2;5;315;0.078109153;0.080678635;NaN;NaN;NaN;4.163996258;8.905130249;0.722880594;0.885996315
MLS;2;5;400;0.085756173;0.083267623;NaN;NaN;NaN;4.37372457;8.497653601;0.732449742;0.876170713
MLS;2;5;500;NaN;NaN;0.213592089;NaN;0.640776266;1.703809575;7.621067916;0.596840262;0.852559178
MLS;2;5;630;0.096799163;0.111087862;0.240130441;NaN;0.720391324;5.393070407;7.782040344;0.775877236;0.857157739
MLS;2;5;800;0.10491941;0.07838312;0.211317601;0.354746984;0.709493968;2.695358569;7.639235075;0.650361647;0.853084233
MLS;2;5;1000;0.109033613;0.113767367;0.219916489;0.363705376;0.727410751;3.612972049;6.908351422;0.696760235;0.830715508
MLS;2;5;1250;0.126288441;0.129000494;0.227564301;NaN;0.682692902;3.654021623;6.685514358;0.698753585;0.823376987
MLS;2;5;1600;0.127227036;0.124209339;0.221125967;0.394684673;0.789369345;1.445930271;5.604456127;0.582474004;0.784227359
MLS;2;5;2000;0.123316046;0.119587143;0.253989502;0.444034829;0.888069658;1.954787432;5.143334598;0.610664541;0.765719457
MLS;2;5;2500;0.109974623;0.127439093;0.237506502;0.4036336;0.8072672;3.094236723;6.314246356;0.670947667;0.810599297
MLS;2;5;3150;0.120687132;0.1207947;0.261583955;0.450618611;0.901237222;2.73602462;6.313583624;0.652487864;0.810575867
MLS;2;5;4000;0.106665115;0.122183189;0.242100886;0.426963192;0.853926383;0.516173906;6.425356465;0.52967843;0.814495989
MLS;2;5;5000;0.111020003;0.108854475;0.221419019;NaN;0.664257057;2.253985711;6.232351009;0.62691376;0.807687233
MLS;2;5;6300;0.098443168;0.106848655;NaN;NaN;NaN;3.706359895;7.339546966;0.701284263;0.844223258
MLS;2;5;8000;0.086778688;0.080039944;0.182320138;NaN;0.546960415;4.456884029;8.821544261;0.736185413;0.884037809
MLS;2;5;10000;0.075494933;0.071232167;0.161568678;NaN;0.484706033;5.587444705;10.20415901;0.783563803;0.912901986
MLS;2;5;12500;0.062515192;0.073202361;NaN;NaN;NaN;7.361833492;12.20152159;0.844896933;0.943187256
MLS;2;5;16000;0.047710618;0.056483377;NaN;NaN;NaN;9.534522902;14.84789112;0.899836122;0.968288579
MLS;2;5;20000;0.050300485;0.066760289;NaN;NaN;NaN;9.287311807;13.68935607;0.894587602;0.958991023
MLS;2;6;50;NaN;NaN;NaN;NaN;NaN;-16.30271378;-14.98238353;0.022891354;0.030774189
MLS;2;6;63;NaN;NaN;NaN;NaN;NaN;-17.37212383;-14.11511906;0.017984809;0.03732235
MLS;2;6;80;NaN;NaN;NaN;NaN;NaN;-5.776057009;-5.23252104;0.209161635;0.230616658
MLS;2;6;100;NaN;NaN;NaN;NaN;NaN;-1.101666364;0.556414916;0.436920873;0.531986076
MLS;2;6;125;NaN;NaN;NaN;NaN;NaN;0.275593176;3.37673741;0.515859097;0.685145915
MLS;2;6;160;NaN;NaN;NaN;NaN;NaN;-0.159148073;7.164952051;0.490839726;0.838862826
MLS;2;6;200;NaN;0.093266203;0.217466811;NaN;0.652400433;-3.956795298;-0.050292747;0.286777703;0.497104949
MLS;2;6;250;0.09939454;0.105659373;0.181290139;NaN;0.543870418;3.882363374;7.857905293;0.709704065;0.859283244
MLS;2;6;315;0.055423886;NaN;0.150127487;NaN;0.450382462;7.33486629;11.17074068;0.844081468;0.929048085
MLS;2;6;400;NaN;0.072920866;0.167460328;NaN;0.502380984;1.107685357;9.100313549;0.563420064;0.890457681
MLS;2;6;500;0.12355707;0.086450864;0.177309805;NaN;0.531929415;0.645711805;3.770883863;0.537101837;0.70438728
MLS;2;6;630;0.118655801;0.102838824;0.200065304;NaN;0.600195911;3.271083748;6.376815178;0.679874446;0.812801285
MLS;2;6;800;0.083251832;NaN;0.24413877;0.436203444;0.872406888;2.85579907;8.465029827;0.658714769;0.875353399
MLS;2;6;1000;0.118426918;0.113104413;0.246112588;NaN;0.738337764;1.793550915;5.713143142;0.601802298;0.78843202
MLS;2;6;1250;0.107890375;0.094629576;0.205741199;0.341787908;0.683575816;2.510435071;6.348868116;0.640618366;0.811820186
MLS;2;6;1600;0.106994914;0.110665931;0.225072608;0.342408194;0.684816388;2.716506361;6.798503266;0.651468108;0.827128744
MLS;2;6;2000;0.113801931;0.127943044;0.242418879;0.371922758;0.743845517;3.436676279;6.507388202;0.688115539;0.81733296
MLS;2;6;2500;0.108778988;0.121063803;0.253277573;0.397351235;0.79470247;1.626995874;6.96514378;0.592577188;0.832546535
MLS;2;6;3150;0.124435528;0.130769228;0.261597439;0.403482546;0.806965093;3.276755193;5.489410389;0.680158602;0.779711075
MLS;2;6;4000;0.120635879;0.109520998;0.230531496;0.419094654;0.838189308;1.695669864;4.585371817;0.596389197;0.7418911
MLS;2;6;5000;0.108500248;0.112093772;0.229037603;NaN;0.687112808;3.250198682;6.723260733;0.678826894;0.824637407
MLS;2;6;6300;0.107441528;0.09721495;0.215252317;NaN;0.645756951;3.447658104;6.858923605;0.688657963;0.829108975
MLS;2;6;8000;0.089137026;0.081676221;0.178955892;NaN;0.536867675;4.070454457;8.945711655;0.718545206;0.886936745
MLS;2;6;10000;0.07540343;0.066820089;0.166921284;NaN;0.500763851;5.228419339;10.99968898;0.769215722;0.926407562
MLS;2;6;12500;0.057869008;0.062359597;NaN;NaN;NaN;8.023580527;13.26901037;0.863833036;0.955010901
MLS;2;6;16000;0.04928331;0.053237251;NaN;NaN;NaN;9.507666387;14.95593022;0.899277377;0.969043611
MLS;2;6;20000;0.065553668;NaN;NaN;NaN;NaN;7.413798689;11.34032414;0.846458493;0.931579314
MLS;2;7;50;NaN;NaN;NaN;NaN;NaN;-18.50600541;-17.40080302;0.013909649;0.01786855
MLS;2;7;63;NaN;NaN;NaN;NaN;NaN;-8.516417243;-6.335412587;0.123361294;0.188653585
MLS;2;7;80;NaN;2.769246239;NaN;NaN;NaN;-0.4850825;2.611812088;0.472105401;0.6459747
MLS;2;7;100;NaN;NaN;NaN;NaN;NaN;3.958518129;4.399053485;0.713303429;0.733591111
MLS;2;7;125;NaN;NaN;NaN;NaN;NaN;3.429219409;5.714746386;0.687746929;0.788493592
MLS;2;7;160;0.171923156;NaN;NaN;NaN;NaN;0.540257442;3.244606987;0.531059674;0.67854612
MLS;2;7;200;0.149586222;0.111196195;NaN;NaN;NaN;-1.05977569;2.402879636;0.43929534;0.634897048
MLS;2;7;250;0.097565635;0.098042812;0.19875021;NaN;0.596250631;4.269413072;7.222648613;0.727716687;0.840650528
MLS;2;7;315;NaN;NaN;NaN;NaN;NaN;5.383314633;6.761887098;0.775486372;0.825919869
MLS;2;7;400;NaN;0.107712615;0.197232818;NaN;0.591698453;6.851335893;9.500236151;0.828861285;0.899122304
MLS;2;7;500;0.092742152;0.11819762;0.192027158;NaN;0.576081474;3.953268492;7.834699333;0.713056169;0.858635907
MLS;2;7;630;0.104985015;0.130850752;0.213530822;NaN;0.640592466;3.172511943;7.742616225;0.674914517;0.856042668
MLS;2;7;800;0.125971612;0.106931093;0.200749502;0.344464343;0.688928686;1.520291298;5.529277061;0.586632131;0.781283736
MLS;2;7;1000;0.100048331;0.09607618;0.212432752;0.396704882;0.793409764;0.653154753;6.654971882;0.537527901;0.822351919
MLS;2;7;1250;0.125818853;0.103989136;0.206287498;0.358231101;0.716462202;2.371030237;5.495780517;0.633195425;0.779962907
MLS;2;7;1600;NaN;0.09916662;0.22168729;0.346971443;0.693942887;1.063192695;6.823448911;0.56089845;0.82794851
MLS;2;7;2000;0.121391448;0.116271449;0.242298784;0.378813508;0.757627017;2.177981806;5.26601164;0.6228115;0.770748769
MLS;2;7;2500;0.110365914;0.115779526;0.239181351;0.388671219;0.777342439;3.39880201;6.404035168;0.686240867;0.81375307
MLS;2;7;3150;0.123685225;0.118430032;0.239289282;0.412387221;0.824774442;1.920092941;5.64900698;0.60876353;0.785958139
MLS;2;7;4000;0.111399303;0.120241227;0.232734863;0.385534772;0.771069544;3.173967024;6.398012172;0.674988024;0.813542789
MLS;2;7;5000;0.105475948;0.111030184;0.222781048;NaN;0.668343143;2.281223824;6.619145931;0.62837952;0.821143588
MLS;2;7;6300;0.109436969;0.09601736;0.206413864;NaN;0.619241593;2.825001988;6.98860562;0.65711879;0.83329833
MLS;2;7;8000;0.081582056;0.090363348;0.181450602;NaN;0.544351806;5.015057251;8.94264668;0.760379204;0.886865955
MLS;2;7;10000;0.068025233;0.071718779;0.178074865;NaN;0.534224596;6.24191743;10.85707755;0.808029151;0.924137228
MLS;2;7;12500;0.055898001;0.058908522;0.142055036;NaN;0.426165109;8.360201531;13.98906112;0.8726958;0.961620645
MLS;2;7;16000;0.046685521;0.049844556;NaN;NaN;NaN;10.08375625;15.73836437;0.910672234;0.974014622
MLS;2;7;20000;0.044528597;0.05343515;NaN;NaN;NaN;10.46075097;15.55547574;0.917486574;0.972927224
MLS;2;8;50;NaN;NaN;NaN;NaN;NaN;-13.8579853;-11.35566545;0.039508889;0.068195872
MLS;2;8;63;NaN;NaN;NaN;NaN;NaN;-12.29974123;-11.01135227;0.055612946;0.073409555
MLS;2;8;80;NaN;NaN;NaN;NaN;NaN;-0.724778921;1.154429935;0.458374935;0.566065775
MLS;2;8;100;NaN;NaN;NaN;NaN;NaN;-6.923602019;-6.73395277;0.168791242;0.175006856
MLS;2;8;125;NaN;NaN;NaN;NaN;NaN;-6.34034747;-5.127709774;0.188479721;0.234926572
MLS;2;8;160;NaN;0.170625701;NaN;NaN;NaN;4.726450067;7.745568107;0.748062473;0.856126409
MLS;2;8;200;NaN;NaN;NaN;NaN;NaN;4.328597946;10.00439916;0.730408578;0.909174589
MLS;2;8;250;0.084986825;0.085433149;NaN;NaN;NaN;4.579090862;9.190497831;0.741614064;0.892466863
MLS;2;8;315;0.101407821;NaN;NaN;NaN;NaN;3.784409704;6.538182244;0.705035373;0.818389202
MLS;2;8;400;NaN;NaN;NaN;NaN;NaN;5.526315293;8.591660096;0.781167179;0.878500128
MLS;2;8;500;NaN;NaN;0.202994619;NaN;0.608983856;5.047033264;10.95774663;0.761718144;0.925746423
MLS;2;8;630;0.131121229;0.102070901;0.263810298;NaN;0.791430893;0.634574019;3.842117543;0.536464164;0.707791146
MLS;2;8;800;0.128940577;0.129694396;0.226849386;0.391715493;0.783430985;3.406754376;5.829723191;0.686634994;0.792875044
MLS;2;8;1000;0.104649439;0.091411198;0.213974505;NaN;0.641923515;1.91013326;5.712588315;0.608217197;0.788410709
MLS;2;8;1250;0.109400498;0.116069753;0.24058517;NaN;0.721755511;2.575729976;6.137625296;0.644072387;0.804276545
MLS;2;8;1600;0.129152405;0.122147553;0.23018296;0.37169192;0.74338384;2.136693095;5.138541029;0.620575529;0.765521392
MLS;2;8;2000;0.115438355;0.143242846;0.256531634;0.386369383;0.772738767;3.062889767;6.332467998;0.669352159;0.811242613
MLS;2;8;2500;0.095151579;0.110710303;0.243597276;0.386479506;0.772959012;3.537729279;8.047323367;0.693087225;0.864474815
MLS;2;8;3150;0.11095568;0.111034068;0.254454762;0.403498202;0.806996405;2.985999128;6.501993024;0.665422071;0.817147413
MLS;2;8;4000;0.110057875;0.127013034;0.248794484;NaN;0.746383452;2.831634185;7.019158019;0.657462788;0.834273281
MLS;2;8;5000;0.117011007;0.103976799;0.227058353;NaN;0.681175059;2.510058697;5.753914003;0.640598414;0.789993737
MLS;2;8;6300;0.095611492;0.110559159;0.214005492;NaN;0.642016477;4.185405254;7.931766087;0.723867027;0.861327126
MLS;2;8;8000;0.077959938;0.096830492;0.207882584;NaN;0.623647751;5.565613939;8.971095298;0.782710098;0.887521538
MLS;2;8;10000;0.069701432;0.070324608;NaN;NaN;NaN;6.259692429;11.04589454;0.808663225;0.927129625
MLS;2;8;12500;0.052321231;0.059008979;0.150740508;NaN;0.452221525;9.131605637;14.25224465;0.891158529;0.963795671
MLS;2;8;16000;0.043115914;0.057739058;NaN;NaN;NaN;10.7339492;14.89189137;0.922125526;0.968598202
MLS;2;8;20000;0.047497946;NaN;NaN;NaN;NaN;9.951561829;13.07306449;0.908164933;0.953032106
MLS;3;1;50;3.062628745;NaN;NaN;NaN;NaN;-10.78695082;-10.54329972;0.077002601;0.081085832
MLS;3;1;63;NaN;NaN;NaN;NaN;NaN;-3.570972759;-0.407624273;0.305286921;0.476552472
MLS;3;1;80;0.252602231;NaN;NaN;NaN;NaN;-2.310851601;2.509288276;0.370028804;0.640557571
MLS;3;1;100;NaN;3.165641053;NaN;NaN;NaN;3.981892381;4.621210807;0.714402817;0.743468152
MLS;3;1;125;NaN;NaN;NaN;NaN;NaN;6.625004657;7.989277482;0.821341629;0.86290129
MLS;3;1;160;NaN;NaN;NaN;NaN;NaN;4.4550935;7.025784384;0.736105333;0.834484129
MLS;3;1;200;NaN;3.007675296;NaN;NaN;NaN;-2.461306891;-1.643057746;0.361990119;0.40653022
MLS;3;1;250;0.079293046;NaN;NaN;NaN;NaN;5.223117279;9.473664736;0.768998923;0.898566009
MLS;3;1;315;0.081825921;0.077256133;0.207628785;NaN;0.622886356;4.811786172;10.08651807;0.75174761;0.910723953
MLS;3;1;400;0.084535331;0.107147953;0.18248359;NaN;0.547450769;3.127796317;8.726945884;0.672651435;0.881786072
MLS;3;1;500;0.081460671;0.083137932;0.209517713;0.32403949;0.64807898;3.232858432;9.07513859;0.677955772;0.889890969
MLS;3;1;630;NaN;0.118769946;0.203901343;0.341923663;0.683847327;5.75369332;8.276189546;0.789985306;0.870531132
MLS;3;1;800;NaN;0.073204339;0.19901976;0.333816719;0.667633438;2.924619175;7.565695112;0.662268185;0.850949255
MLS;3;1;1000;NaN;0.090027682;0.23823636;0.379501567;0.759003135;1.189040407;5.902265067;0.56802229;0.795604727
MLS;3;1;1250;0.12595046;0.083615091;0.205649073;0.34264415;0.685288301;0.988429526;3.360940355;0.556654235;0.684360723
MLS;3;1;1600;0.113649452;0.092981984;0.231379382;0.342615711;0.685231422;1.482470703;5.122539229;0.58451878;0.764859374
MLS;3;1;2000;0.108344455;0.106117501;0.248722472;0.375009115;0.75001823;2.911701104;6.219726105;0.661602561;0.80723529
MLS;3;1;2500;0.122103117;0.111846817;0.242902488;0.375757941;0.751515882;1.463673142;4.938012408;0.583467241;0.757131973
MLS;3;1;3150;0.127327729;0.137040857;0.24536941;0.371670663;0.743341325;2.688319318;5.544657639;0.649992991;0.781888305
MLS;3;1;4000;0.118373669;0.124979995;0.242260184;0.380032809;0.760065617;2.644144181;5.83081167;0.647675391;0.792916201
MLS;3;1;5000;0.114950195;0.096341258;0.212978646;0.389788226;0.779576452;2.023139741;6.231031057;0.614399887;0.807640019
MLS;3;1;6300;0.102459;0.108186481;0.211299273;NaN;0.633897818;2.977372201;7.222497038;0.664979677;0.840645853
MLS;3;1;8000;0.077599975;0.083677271;0.168962494;NaN;0.506887482;5.084971235;9.252004436;0.76330005;0.893818491
MLS;3;1;10000;0.068816994;0.074542707;0.148316125;NaN;0.444948375;6.127697446;10.5788946;0.803916446;0.919522769
MLS;3;1;12500;0.060249032;0.058225782;0.141632048;NaN;0.424896144;7.280653224;13.13810076;0.842431538;0.953697894
