Method,Speaker,Microphone,Frequency in Hz,EDT in s,RT10 in s,RT20 in s,RT30 in s,RT60 in s,C50 in dB,C80 in dB,D50,D80
MLS,1,8,8000,NaN,NaN,NaN,NaN,NaN,-0.93456032123415,0.977126326939434,0.446409026782236,0.556011829597305
MLS,1,8,10000,NaN,NaN,NaN,NaN,NaN,-0.388782230516499,0.839385834524484,0.477634829824392,0.548169077655266
MLS,1,8,12500,NaN,NaN,NaN,NaN,NaN,-5.14949039352796,-4.17851303765773,0.234026362933488,0.276450299290274
MLS,1,8,16000,NaN,NaN,NaN,NaN,NaN,-7.75036894312545,-6.78282291797564,0.143737483910236,0.173388124339524
MLS,1,8,20000,NaN,NaN,NaN,NaN,NaN,-6.17415940410997,-5.0563567820494,0.19440261675749,0.237892419461342
MLS,2,1,50,NaN,NaN,NaN,NaN,NaN,-14.7471686215849,-12.0367146490564,0.0324313427102475,0.0588807319560046
MLS,2,1,63,NaN,NaN,NaN,NaN,NaN,-7.27914150694069,-6.7017040921541,0.157614672246843,0.176081538762883
MLS,2,1,80,NaN,NaN,NaN,NaN,NaN,-7.6570351889549,-5.37415181599955,0.146402823052789,0.224881175468374
MLS,2,1,100,NaN,NaN,NaN,NaN,NaN,-6.55925563075279,-6.08678723257737,0.180890718561181,0.197572713718255
MLS,2,1,125,NaN,NaN,NaN,NaN,NaN,1.43043194008247,4.78007943369903,0.581605867609796,0.750382618833942
MLS,2,1,160,NaN,NaN,NaN,NaN,NaN,-1.65779312294085,1.00383492460596,0.405711886401142,0.557529478327981
MLS,2,1,200,NaN,NaN,NaN,NaN,NaN,-2.04371062203132,1.46320442575821,0.384478557764909,0.583441011049892
MLS,2,1,250,NaN,NaN,NaN,NaN,NaN,-0.0264597677113553,2.04933628420254,0.498476858044127,0.615827948675116
MLS,2,1,315,NaN,NaN,NaN,NaN,NaN,-4.67254008188886,-2.31213912208483,0.25428418282318,0.369959699361876
MLS,2,1,400,NaN,NaN,NaN,NaN,NaN,-0.0690823029014621,1.95177123306599,0.496023386827228,0.610499407042389
MLS,2,1,500,NaN,NaN,NaN,NaN,NaN,0.733046052025549,2.36616405204262,0.542097623116598,0.632935144095172
MLS,2,1,630,NaN,NaN,NaN,NaN,NaN,-3.19766329623894,-0.967440891651226,0.323816129466449,0.444538780709138
MLS,2,1,800,NaN,NaN,NaN,NaN,NaN,1.28192373318209,2.84391079504348,0.573262302076127,0.658099113803993
MLS,2,1,1000,NaN,NaN,NaN,NaN,NaN,-1.77771518483006,0.799702505934319,0.399071814592871,0.545904942047566
MLS,2,1,1250,NaN,NaN,NaN,NaN,NaN,0.187570081095187,2.32849440856801,0.510795723724475,0.630917671984212
MLS,2,1,1600,NaN,NaN,NaN,NaN,NaN,2.40188637371524,4.03825688144315,0.634844031534795,0.71704343447701
MLS,2,1,2000,NaN,NaN,NaN,NaN,NaN,-0.571285157250135,1.08334403700122,0.467161521254294,0.562040921413371
MLS,2,1,2500,NaN,NaN,NaN,NaN,NaN,1.08374952966449,2.86270439173111,0.562063903933223,0.659072128552171
MLS,2,1,3150,NaN,NaN,NaN,NaN,NaN,0.27524069760031,2.88747572745643,0.515838827040743,0.660352587108743
MLS,2,1,4000,NaN,NaN,NaN,NaN,NaN,1.13854147822094,3.22299360759866,0.565166914032536,0.677459640051546
MLS,2,1,5000,NaN,NaN,NaN,NaN,NaN,3.43800825855619,5.08460691456985,0.688181356883236,0.763284892908966
MLS,2,1,6300,NaN,NaN,NaN,NaN,NaN,3.59941607936435,5.23788521325273,0.696100328429717,0.769602423997046
MLS,2,1,8000,NaN,NaN,NaN,NaN,NaN,3.91718465313135,5.85239453637231,0.711353163586757,0.793731028004426
MLS,2,1,10000,NaN,NaN,NaN,NaN,NaN,0.677305128701857,1.937679939433,0.538909985065477,0.60972758837584
MLS,2,1,12500,NaN,NaN,NaN,NaN,NaN,-3.47035549443445,-2.80190375635167,0.310222589225548,0.344080555121578
MLS,2,1,16000,NaN,NaN,NaN,NaN,NaN,-5.7321994692759,-5.10109735110309,0.210836977079006,0.236029735639122
MLS,2,1,20000,NaN,NaN,NaN,NaN,NaN,-1.18537007704152,-0.413270534332419,0.43218509256997,0.476228171313505
MLS,2,2,50,NaN,NaN,NaN,NaN,NaN,-10.0578746117964,-9.65908388062818,0.0898137461120214,0.0976082908984433
MLS,2,2,63,NaN,NaN,NaN,NaN,NaN,-11.499655364452,-7.04406665209732,0.0661189611375654,0.164935251018855
MLS,2,2,80,NaN,NaN,NaN,NaN,NaN,-10.688897308789,-8.05065979874754,0.0786226705591003,0.135435204408614
MLS,2,2,100,NaN,NaN,NaN,NaN,NaN,-2.4245129190287,-0.965478640427305,0.363949062585999,0.444650349973639
MLS,2,2,125,NaN,NaN,NaN,NaN,NaN,-0.980484404086496,-0.58968318830486,0.443797298080142,0.466107161989822
MLS,2,2,160,NaN,NaN,NaN,NaN,NaN,1.1321646715942,2.05562233990722,0.564806036597841,0.616170326947134
MLS,2,2,200,NaN,NaN,NaN,NaN,NaN,0.239358055281836,1.43207251435656,0.513775070521479,0.58169778814776
MLS,2,2,250,NaN,NaN,NaN,NaN,NaN,-4.05183311668418,-3.63855453812456,0.282322746360068,0.30199661492936
MLS,2,2,315,NaN,NaN,NaN,NaN,NaN,-0.387837565899708,1.03953163876425,0.477689100552588,0.559556173117008
MLS,2,2,400,NaN,NaN,NaN,NaN,NaN,0.218761029531513,2.49765413290571,0.512590235153664,0.639940548313205
MLS,2,2,500,NaN,NaN,NaN,NaN,NaN,-1.74423472594153,-0.0264660484535982,0.400922005796149,0.498476496498897
MLS,2,2,630,NaN,NaN,NaN,NaN,NaN,1.09552233364876,2.11253564922235,0.562731046595323,0.619264908890453
MLS,2,2,800,NaN,NaN,NaN,NaN,NaN,-0.724055307258875,1.18625560589559,0.458416301539536,0.567864944166002
MLS,2,2,1000,NaN,NaN,NaN,NaN,NaN,-3.1438850499947,-1.29043625006062,0.326533373025959,0.426258267523466
MLS,2,2,1250,NaN,NaN,NaN,NaN,NaN,1.4703772741953,3.6706216150569,0.583842358826227,0.699557553993925
MLS,2,2,1600,NaN,NaN,NaN,NaN,NaN,0.0167209472145189,2.11251635021177,0.500962533905906,0.619263861158135
MLS,2,2,2000,NaN,NaN,NaN,NaN,NaN,1.72846674038199,4.12981956421416,0.598205643851885,0.721301385372661
MLS,2,2,2500,NaN,NaN,NaN,NaN,NaN,-1.48796069394289,0.932450395637756,0.415174254056414,0.55347090830873
MLS,2,2,3150,NaN,NaN,NaN,NaN,NaN,0.350773888091231,2.59548310082098,0.520181198200088,0.645114374431008
MLS,2,2,4000,NaN,NaN,NaN,NaN,NaN,1.31105736180034,2.72672749186393,0.574902550566721,0.65200229740698
MLS,2,2,5000,NaN,NaN,NaN,NaN,NaN,1.06234225997316,3.55041243865987,0.560850220539268,0.693708095221503
MLS,2,2,6300,NaN,NaN,NaN,NaN,NaN,1.12218379847808,2.91585055089028,0.564241059411609,0.661816437685809
MLS,2,2,8000,NaN,NaN,NaN,NaN,NaN,1.55364503741891,3.41250220388436,0.588493239558957,0.686919695101249
MLS,2,2,10000,NaN,NaN,NaN,NaN,NaN,1.57215533500234,3.01445141240993,0.589525010072299,0.666879056816708
MLS,2,2,12500,NaN,NaN,NaN,NaN,NaN,-2.67561087402063,-1.8099793987303,0.35067302397085,0.397291556797322
MLS,2,2,16000,NaN,NaN,NaN,NaN,NaN,-3.4328024977367,-2.71876934013138,0.312075921205897,0.348413588561363
MLS,2,2,20000,NaN,NaN,NaN,NaN,NaN,-4.01351204475838,-3.15360579159436,0.284114014208376,0.326041344853183
MLS,2,3,50,NaN,NaN,NaN,NaN,NaN,-17.5116678028098,-14.7230690009846,0.0174260306754225,0.0326059248392082
MLS,2,3,63,NaN,NaN,NaN,NaN,NaN,-8.07857380924439,-7.36177782294854,0.134684361482733,0.155104746429466
MLS,2,3,80,NaN,NaN,NaN,NaN,NaN,-4.58020521968352,-2.01130306716947,0.258336770425617,0.386246018545695
MLS,2,3,100,NaN,NaN,NaN,NaN,NaN,-5.7387542165022,-3.94508948212245,0.210585964453926,0.287329319333543
MLS,2,3,125,NaN,NaN,NaN,NaN,NaN,-7.60924010478052,-4.33087553590126,0.147783494227774,0.269488167501291
MLS,2,3,160,NaN,NaN,NaN,NaN,NaN,-14.6368152479987,-7.0430417563934,0.033238234044279,0.164967757004416
MLS,2,3,200,NaN,NaN,NaN,NaN,NaN,-1.03602862307376,0.657284009053222,0.440642625257765,0.537764252816165
MLS,2,3,250,NaN,NaN,NaN,NaN,NaN,-2.39928640016088,1.09122017382919,0.365294760681655,0.562487277468792
MLS,2,3,315,NaN,NaN,NaN,NaN,NaN,2.29068581735601,5.01637900802286,0.628888145864259,0.760434652646389
MLS,2,3,400,NaN,NaN,NaN,NaN,NaN,-3.13911517447635,-1.68995998065565,0.326774946415841,0.403927314999418
MLS,2,3,500,NaN,NaN,NaN,NaN,NaN,-0.044653812493851,0.856486905240533,0.497429542570395,0.549144171796653
MLS,2,3,630,NaN,NaN,NaN,NaN,NaN,-0.175572452356267,0.683947530098934,0.489894613482674,0.539290014139449
MLS,2,3,800,NaN,NaN,NaN,NaN,NaN,0.0531846944725487,1.2634502325026,0.503061518855434,0.572221390136277
MLS,2,3,1000,NaN,NaN,NaN,NaN,NaN,-3.94821222122144,-2.52907407838207,0.287182103744562,0.3583941474067
MLS,2,3,1250,NaN,NaN,NaN,NaN,NaN,-0.821979719389595,0.902648167709942,0.452823789842315,0.551774358333271
MLS,2,3,1600,NaN,NaN,NaN,NaN,NaN,-2.76768628182426,-0.610974230608958,0.345860907105896,0.464887387749135
MLS,2,3,2000,NaN,NaN,NaN,NaN,NaN,-2.16070136874241,-1.33396148316111,0.378123683867199,0.423809082619796
MLS,2,3,2500,NaN,NaN,NaN,NaN,NaN,-1.24934251105869,0.138809812075806,0.428573957940894,0.507989854924144
MLS,2,3,3150,NaN,NaN,NaN,NaN,NaN,-3.00403936437126,-0.817898838588092,0.333653755738487,0.453056623232145
MLS,2,3,4000,NaN,NaN,NaN,NaN,NaN,-2.44205993367535,-0.120680852484046,0.363014276637037,0.493053498680803
MLS,2,3,5000,NaN,NaN,NaN,NaN,NaN,-2.02786889014094,-0.200915057251217,0.385342164899034,0.488436461898285
MLS,2,3,6300,NaN,NaN,NaN,NaN,NaN,-4.13407847663464,-2.6008993040827,0.278501521400705,0.354600157771137
MLS,2,3,8000,NaN,NaN,NaN,NaN,NaN,-1.35241607299255,0.43748420632375,0.422771756016479,0.525162341133798
MLS,2,3,10000,NaN,NaN,NaN,NaN,NaN,-4.29687769737386,-2.84605809194721,0.271032056697512,0.341789645073407
MLS,2,3,12500,NaN,NaN,NaN,NaN,NaN,-4.97372062580154,-3.87249358387572,0.241359316057481,0.290764369725502
MLS,2,3,16000,NaN,NaN,NaN,NaN,NaN,-5.98331735835057,-4.70241108731848,0.201377078136306,0.252982146309532
MLS,2,3,20000,NaN,NaN,NaN,NaN,NaN,-5.02826516030426,-3.62629293961289,0.239067113585087,0.30259209186831
MLS,2,4,50,NaN,NaN,NaN,NaN,NaN,-8.83352214848596,-5.68948500912462,0.115679753246978,0.212478086400087
MLS,2,4,63,NaN,NaN,NaN,NaN,NaN,-3.41295226581956,-1.53543773887085,0.313058018429236,0.412522401315155
MLS,2,4,80,NaN,NaN,NaN,NaN,NaN,-9.40823021650555,-6.52219099533697,0.102815531535038,0.182158706987222
MLS,2,4,100,NaN,NaN,NaN,NaN,NaN,-8.54121538561074,-7.47250935760747,0.122745124813979,0.151792754570379
MLS,2,4,125,NaN,NaN,NaN,NaN,NaN,-4.39682657861809,-3.95910560874528,0.266509113337695,0.286668908512175
MLS,2,4,160,NaN,NaN,NaN,NaN,NaN,0.569022648017431,1.37993132608733,0.532708797816858,0.578773601056087
MLS,2,4,200,NaN,NaN,NaN,NaN,NaN,-4.41710868625859,-0.572116633001837,0.265597183429229,0.467113864420105
MLS,2,4,250,NaN,NaN,NaN,NaN,NaN,-4.33221785670781,-3.13964987424576,0.269427324865182,0.326747861627605
MLS,2,4,315,NaN,NaN,NaN,NaN,NaN,-7.15309058764963,-5.69679647153486,0.16150669828096,0.212196516347643
MLS,2,4,400,NaN,NaN,NaN,NaN,NaN,-4.57606784074236,-3.788824899477,0.258519342321793,0.294753250535557
MLS,2,4,500,NaN,NaN,NaN,NaN,NaN,2.25420079339522,4.86071909939693,0.626925343797934,0.753844364666456
MLS,2,4,630,NaN,NaN,NaN,NaN,NaN,0.0890015337804403,1.98639790858997,0.505123160823505,0.612393647476498
MLS,2,4,800,NaN,NaN,NaN,NaN,NaN,0.992943259992265,2.95684636859145,0.556910715007119,0.663925936048325
MLS,2,4,1000,NaN,NaN,NaN,NaN,NaN,2.17210398057508,4.55248842157708,0.622493505916509,0.740438555357267
MLS,2,4,1250,NaN,NaN,NaN,NaN,NaN,0.898935484015595,3.66764591613957,0.551562921304352,0.699413525378852
MLS,2,4,1600,NaN,NaN,NaN,NaN,NaN,-1.31917591753831,0.328616461362122,0.424640659769908,0.518907663743665
MLS,2,4,2000,NaN,NaN,NaN,NaN,NaN,-5.16241964326273,0.152986885785187,0.233493121913859,0.508805722493266
MLS,2,4,2500,NaN,NaN,NaN,NaN,NaN,-4.27325896795839,-0.46933550533676,0.27210788104564,0.473009139836692
MLS,2,4,3150,NaN,NaN,NaN,NaN,NaN,-3.69211531384104,-1.29501937822521,0.29940328703856,0.426000200144426
MLS,2,4,4000,NaN,NaN,NaN,NaN,NaN,-3.67446358234228,-1.76306262058485,0.300256546857832,0.399881190834016
MLS,2,4,5000,NaN,NaN,NaN,NaN,NaN,0.678051116824776,2.72538543776627,0.53895266725068,0.651932179069467
MLS,2,4,6300,NaN,NaN,NaN,NaN,NaN,1.40670985299687,3.83086997365573,0.580276100771712,0.707255217930498
MLS,2,4,8000,NaN,NaN,NaN,NaN,NaN,1.62702462383353,3.85539274306993,0.592578786547372,0.708422945204039
MLS,2,4,10000,NaN,NaN,NaN,NaN,NaN,0.193058979270345,2.30738579025984,0.511111538450672,0.62978514901047
MLS,2,4,12500,NaN,NaN,NaN,NaN,NaN,-1.95449153759773,-0.671717181321138,0.389351658046356,0.461409751001031
MLS,2,4,16000,NaN,NaN,NaN,NaN,NaN,-2.34641348233079,-1.0088922769984,0.368122060926964,0.442183270414159
MLS,2,4,20000,NaN,NaN,NaN,NaN,NaN,-0.988797213368123,0.706503527715723,0.443324871414213,0.540580158010326
MLS,2,5,50,NaN,NaN,NaN,NaN,NaN,-23.2702505472145,-17.271534382609,0.00468742612138849,0.018398473302058
MLS,2,5,63,NaN,NaN,NaN,NaN,NaN,-11.1036993315186,-8.99362635968728,0.0719762410398997,0.111961603098094
MLS,2,5,80,NaN,NaN,NaN,NaN,NaN,-4.34274507236758,-1.91506495023605,0.26895046431135,0.391512244103626
MLS,2,5,100,NaN,NaN,NaN,NaN,NaN,-3.54014253402723,-2.52045038817033,0.306794586576805,0.358850877946808
MLS,2,5,125,NaN,NaN,NaN,NaN,NaN,-9.83397120682639,-8.20256554220484,0.0941183572386072,0.131391565709524
MLS,2,5,160,NaN,NaN,NaN,NaN,NaN,-5.55110524741735,-1.3314133528961,0.217858616169088,0.423952365197225
MLS,2,5,200,NaN,NaN,NaN,NaN,NaN,-9.23754319295087,-6.94867780405908,0.106497946917823,0.167982706037742
MLS,2,5,250,NaN,NaN,NaN,NaN,NaN,4.68476495853279,5.06292117750017,0.746249216313629,0.762381507766826
MLS,2,5,315,NaN,NaN,NaN,NaN,NaN,-0.527878950444562,0.453340851306503,0.469650201577313,0.52607272665628
MLS,2,5,400,NaN,NaN,NaN,NaN,NaN,-9.51155579415289,-5.87511379670838,0.100641534002797,0.205413808159365
MLS,2,5,500,NaN,NaN,NaN,NaN,NaN,0.780319705747364,3.83713650687766,0.544798358335507,0.707553878868779
MLS,2,5,630,NaN,NaN,NaN,NaN,NaN,3.17232490399763,5.03246195707945,0.674905068123944,0.761108634374721
MLS,2,5,800,NaN,NaN,NaN,NaN,NaN,-0.319066147447911,1.25128177972982,0.481641332966372,0.571535393779128
MLS,2,5,1000,NaN,NaN,NaN,NaN,NaN,-1.53179708970106,2.51245266746528,0.412725573939525,0.640725315403728
MLS,2,5,1250,NaN,NaN,NaN,NaN,NaN,1.0673738491125,3.33101428115471,0.561135552065134,0.682870360045301
MLS,2,5,1600,NaN,NaN,NaN,NaN,NaN,-1.61906066286633,1.61759485921829,0.407864014014898,0.592054470178039
MLS,2,5,2000,NaN,NaN,NaN,NaN,NaN,-0.397646469036272,0.750777313207756,0.477125607602742,0.543110905461063
MLS,2,5,2500,NaN,NaN,NaN,NaN,NaN,2.08162724878846,3.87138977277219,0.617585491884075,0.709183214105807
MLS,2,5,3150,NaN,NaN,NaN,NaN,NaN,0.757709468769226,2.99490220117017,0.543506958479674,0.665878320712418
MLS,2,5,4000,NaN,NaN,NaN,NaN,NaN,-0.730023610693867,2.03559625788829,0.458075134289902,0.615079180754979
MLS,2,5,5000,NaN,NaN,NaN,NaN,NaN,1.18463934810987,4.10471262532947,0.56777361660898,0.720137752999893
MLS,2,5,6300,NaN,NaN,NaN,NaN,NaN,1.03408023041207,3.12162232024621,0.559246793973111,0.672338330681488
MLS,2,5,8000,NaN,NaN,NaN,NaN,NaN,1.38863945827713,2.95275341571909,0.579262361735451,0.663715619167524
MLS,2,5,10000,NaN,NaN,NaN,NaN,NaN,0.928502568890561,2.24639437533597,0.553246241244215,0.626504832134555
MLS,2,5,12500,NaN,NaN,NaN,NaN,NaN,-0.126222240057033,1.055355703301,0.492734575209934,0.560453959968584
MLS,2,5,16000,NaN,NaN,NaN,NaN,NaN,-0.599113188168695,0.444331562108109,0.465566861805226,0.525555492685818
MLS,2,5,20000,NaN,NaN,NaN,NaN,NaN,0.0210647432709169,1.50055826611352,0.501212581718842,0.585529875038811
MLS,2,6,50,NaN,NaN,NaN,NaN,NaN,-18.3041559173747,-17.1323289884582,0.0145617583616963,0.0189863786877061
MLS,2,6,63,NaN,NaN,NaN,NaN,NaN,-19.4980813371918,-15.9828132182961,0.0111005374700641,0.0245981393714963
MLS,2,6,80,NaN,NaN,NaN,NaN,NaN,-4.22873611960582,-1.33526753412436,0.274143135819456,0.423735647716658
MLS,2,6,100,NaN,NaN,NaN,NaN,NaN,0.225539244501397,1.30034741313695,0.51298016543157,0.574299760870689
MLS,2,6,125,NaN,NaN,NaN,NaN,NaN,-1.29082845838202,1.88834518659807,0.426236181432533,0.60702108019913
MLS,2,6,160,NaN,NaN,NaN,NaN,NaN,-0.874709764558144,3.75443448867001,0.44981718568912,0.703597991517466
MLS,2,6,200,NaN,NaN,NaN,NaN,NaN,-8.0674931173783,-1.37120246724011,0.134981993082768,0.421716477922327
MLS,2,6,250,NaN,NaN,NaN,NaN,NaN,-1.04549864658089,0.776658166374,0.440105239391272,0.544589267313774
MLS,2,6,315,NaN,NaN,NaN,NaN,NaN,0.691543978957264,2.91550682842036,0.539724570744381,0.661798723580648
MLS,2,6,400,NaN,NaN,NaN,NaN,NaN,-2.434139202649,-1.20993181997476,0.363436111776489,0.430797749871408
MLS,2,6,500,NaN,NaN,NaN,NaN,NaN,1.05508479404896,3.66870624872795,0.560438593096456,0.699464851697197
MLS,2,6,630,NaN,NaN,NaN,NaN,NaN,0.0172445713572878,1.92684181348872,0.500992676019305,0.609133580374275
MLS,2,6,800,NaN,NaN,NaN,NaN,NaN,-2.73561246701825,0.672119623341017,0.347533655319706,0.538613277343059
MLS,2,6,1000,NaN,NaN,NaN,NaN,NaN,0.357184627420017,1.89794141905846,0.520549617780061,0.607548051072763
MLS,2,6,1250,NaN,NaN,NaN,NaN,NaN,0.0869605106355811,3.89890819033829,0.505005682141132,0.710488303781019
MLS,2,6,1600,NaN,NaN,NaN,NaN,NaN,-0.634144556614816,2.00876466531049,0.463560425997782,0.61361541335245
MLS,2,6,2000,NaN,NaN,NaN,NaN,NaN,-2.18229596904213,1.68679291080802,0.37695516762152,0.595897092411521
MLS,2,6,2500,NaN,NaN,NaN,NaN,NaN,1.25200262582454,3.51912412660563,0.571576039156846,0.692175192036924
MLS,2,6,3150,NaN,NaN,NaN,NaN,NaN,0.311823813405963,1.79573625193373,0.517942314175396,0.601922874496801
MLS,2,6,4000,NaN,NaN,NaN,NaN,NaN,-0.966605828039261,1.5752967877261,0.444586259896325,0.589700037862794
MLS,2,6,5000,NaN,NaN,NaN,NaN,NaN,0.251062632387497,2.42316871051915,0.514448303341303,0.635979284622236
MLS,2,6,6300,NaN,NaN,NaN,NaN,NaN,0.465860924625583,2.90982048459152,0.526791425766537,0.661505605961574
MLS,2,6,8000,NaN,NaN,NaN,NaN,NaN,1.26805834524961,3.1651098200084,0.572481100103945,0.674540451821947
MLS,2,6,10000,NaN,NaN,NaN,NaN,NaN,1.06809907433932,2.5487809133193,0.561176674833387,0.642648607106257
MLS,2,6,12500,NaN,NaN,NaN,NaN,NaN,-1.45844646223867,-0.441737174525051,0.41682527592232,0.474593464399409
MLS,2,6,16000,NaN,NaN,NaN,NaN,NaN,-2.64763551464851,-1.57438018644136,0.352141184731789,0.41035102874422
MLS,2,6,20000,NaN,NaN,NaN,NaN,NaN,-1.47273690004536,-0.000737896808499807,0.416025635525582,0.499957523245317
MLS,2,7,50,NaN,NaN,NaN,NaN,NaN,-11.0782695990567,-10.6787032304471,0.0723683387554279,0.0787928779981644
MLS,2,7,63,NaN,NaN,NaN,NaN,NaN,-9.74059867563184,-2.0857677246929,0.0959674989463822,0.3821893701803
MLS,2,7,80,NaN,NaN,NaN,NaN,NaN,-1.11030156985809,0.727335177096869,0.436431763317085,0.541771191122424
MLS,2,7,100,NaN,NaN,NaN,NaN,NaN,-1.02439189029963,-0.579040032788378,0.441303153577659,0.466717066471577
MLS,2,7,125,NaN,NaN,NaN,NaN,NaN,-3.84088844695867,-2.30516133864987,0.292267390466185,0.370334281080886
MLS,2,7,160,NaN,NaN,NaN,NaN,NaN,-5.3239841991735,-4.09984051493692,0.226901113774156,0.280088398736156
MLS,2,7,200,NaN,NaN,NaN,NaN,NaN,-4.63091341488032,-0.206324428461214,0.256105982983185,0.488125244532956
MLS,2,7,250,NaN,NaN,NaN,NaN,NaN,-1.23206397939232,-0.0637110190228995,0.42954856866762,0.496332564705322
MLS,2,7,315,NaN,NaN,NaN,NaN,NaN,-5.96905356008519,-5.49355656454341,0.201905801437931,0.220124989409826
MLS,2,7,400,NaN,NaN,NaN,NaN,NaN,-3.32233953495566,-2.85090302008057,0.317562359072482,0.341538716597118
MLS,2,7,500,NaN,NaN,NaN,NaN,NaN,2.66918000930971,5.5916986368932,0.648989730013387,0.783729872264599
MLS,2,7,630,NaN,NaN,NaN,NaN,NaN,0.354321438424079,1.29760170029917,0.520385075551866,0.57414518784106
MLS,2,7,800,NaN,NaN,NaN,NaN,NaN,-0.903945223545068,0.503180353689143,0.448151778851932,0.528933030598956
MLS,2,7,1000,NaN,NaN,NaN,NaN,NaN,-1.216846807335,-0.207481392162246,0.430407359433727,0.488058682124757
MLS,2,7,1250,NaN,NaN,NaN,NaN,NaN,0.628093414740837,3.93876896162344,0.536093074857631,0.712372573969709
MLS,2,7,1600,NaN,NaN,NaN,NaN,NaN,0.482140135112351,3.31442685017438,0.527725746979904,0.682042660289282
MLS,2,7,2000,NaN,NaN,NaN,NaN,NaN,0.402631396839649,2.45460294719741,0.523160739774889,0.637653296563857
MLS,2,7,2500,NaN,NaN,NaN,NaN,NaN,0.709345694117056,2.79715762372341,0.540742684250972,0.655672761345591
MLS,2,7,3150,NaN,NaN,NaN,NaN,NaN,0.461530577845261,3.3853936694667,0.526542860046775,0.685575726755405
MLS,2,7,4000,NaN,NaN,NaN,NaN,NaN,-0.565622051509379,1.72682066609324,0.467486123514012,0.598114540235074
MLS,2,7,5000,NaN,NaN,NaN,NaN,NaN,0.685201307961629,3.09555537726278,0.539361740923864,0.671014698058703
MLS,2,7,6300,NaN,NaN,NaN,NaN,NaN,0.715411091567675,3.19328437512921,0.541089498479607,0.675963058257773
MLS,2,7,8000,NaN,NaN,NaN,NaN,NaN,1.22069590960988,3.61184547625326,0.56980990687358,0.696705423821113
MLS,2,7,10000,NaN,NaN,NaN,NaN,NaN,1.8346992862632,4.07987433730093,0.604070589638789,0.71898365367407
MLS,2,7,12500,NaN,NaN,NaN,NaN,NaN,2.92413986209588,5.09728769204913,0.662243498704578,0.763812050138378
MLS,2,7,16000,NaN,NaN,NaN,NaN,NaN,2.40138808425138,4.21790995433308,0.634817433499609,0.725360542706423
MLS,2,7,20000,NaN,NaN,NaN,NaN,NaN,1.57067743627337,3.5067350861735,0.589442660276521,0.691567041823776
MLS,2,8,50,NaN,NaN,NaN,NaN,NaN,-16.8130828887067,-14.3646770874774,0.0204050769444402,0.0353117530548356
MLS,2,8,63,NaN,NaN,NaN,NaN,NaN,-8.36393059034592,-7.26048535159541,0.127208836800388,0.158185866508747
MLS,2,8,80,NaN,NaN,NaN,NaN,NaN,1.63309390321847,3.37188143864556,0.592916140886816,0.684904661554082
MLS,2,8,100,NaN,NaN,NaN,NaN,NaN,-5.03679127544534,-2.28792630816512,0.238710161011689,0.371260161024009
MLS,2,8,125,NaN,NaN,NaN,NaN,NaN,-11.0142790732945,-7.07608983212963,0.0733637274910088,0.163922179376343
MLS,2,8,160,NaN,NaN,NaN,NaN,NaN,-2.10451728544361,-0.789225386635958,0.381170499044607,0.454693151705397
MLS,2,8,200,NaN,NaN,NaN,NaN,NaN,-1.67440595279387,-0.577580442914188,0.404789916079876,0.466800715856469
MLS,2,8,250,NaN,NaN,NaN,NaN,NaN,-2.26425396640722,-0.682265864223862,0.372533400301067,0.460806194042169
MLS,2,8,315,NaN,NaN,NaN,NaN,NaN,-1.04007665101261,-0.590905576075789,0.440412898805593,0.466037119687929
MLS,2,8,400,NaN,NaN,NaN,NaN,NaN,-9.73991316438756,-6.35160560173855,0.0959811940773288,0.188083538434569
MLS,2,8,500,NaN,NaN,NaN,NaN,NaN,-0.740752108159597,2.09463630305058,0.457461958230188,0.618292687555823
MLS,2,8,630,NaN,NaN,NaN,NaN,NaN,-3.06714609387791,-1.12796113601861,0.330430971573409,0.435431888259066
MLS,2,8,800,NaN,NaN,NaN,NaN,NaN,-1.06283417301725,1.91440922231856,0.439121882261897,0.608451785628819
MLS,2,8,1000,NaN,NaN,NaN,NaN,NaN,-2.48340035733563,1.20030845970515,0.360816038162615,0.568658813520194
MLS,2,8,1250,NaN,NaN,NaN,NaN,NaN,-0.0389714857140239,1.58404857639847,0.497756636002275,0.590187528748195
MLS,2,8,1600,NaN,NaN,NaN,NaN,NaN,2.21252290402127,3.69890765483295,0.624678054602128,0.700924674948628
MLS,2,8,2000,NaN,NaN,NaN,NaN,NaN,-0.351957929058388,2.16502381990995,0.479750754336923,0.622110324275013
MLS,2,8,2500,NaN,NaN,NaN,NaN,NaN,-0.669938697112695,1.9020367543881,0.461511520541589,0.607772867584179
MLS,2,8,3150,NaN,NaN,NaN,NaN,NaN,-0.46470845406431,2.49708456960948,0.473274725767095,0.639910329354286
MLS,2,8,4000,NaN,NaN,NaN,NaN,NaN,-0.460588160823424,1.92281478502514,0.473511237267991,0.608912787420203
MLS,2,8,5000,NaN,NaN,NaN,NaN,NaN,1.17961587040493,3.30656390888747,0.567489732784477,0.681649903085143
MLS,2,8,6300,NaN,NaN,NaN,NaN,NaN,-1.4462698501581,0.530200075219249,0.417506980019294,0.53048291864742
MLS,2,8,8000,NaN,NaN,NaN,NaN,NaN,-1.54469405691187,-0.178555704520705,0.412005971061541,0.489722955029333
MLS,2,8,10000,NaN,NaN,NaN,NaN,NaN,0.334840890918485,1.96443005138366,0.519265448575931,0.611192293480702
